,index,designation,distance,magnitude,absoluteMagnitude,scaledMagnitude,spectralType,spectralColor,colorIndex,xCoord,yCoord,zCoord,constellation,luminosity
55260,55260,Pi  Cen,109.6491,3.9,-1.3,0.21102,B,9214460,-0.157,-62.768014,10.783605999999999,-89.25711700000001,Cen,288.40315031266056
55269,55269,77Sig Leo,67.4764,4.05,-0.096,0.19898,B,9214460,-0.057999999999999996,-66.140622,11.324464,7.087542,Leo,95.14807363517583
55289,55289,Gl 425A,13.1631,8.57,7.973,0.11829,K,16623706,1.34,-12.159172,2.0650619999999997,-4.599891,Crt,0.05633781508509383
55320,55320,4388.0,80.8407,6.43,1.892,0.1791,A,13291261,0.161,-43.332057,7.286002000000001,67.856107,UMa,15.247547676599162
55321,55321,Gl 426A,31.0463,7.93,5.47,0.14332,K,16623706,0.894,-29.086489,4.890586,9.691685000000001,Leo,0.5649369748123024
55332,55332,4397.0,74.239,6.43,2.077,0.17725,A,13291261,0.20199999999999999,-15.712054,2.632942,-72.50944799999999,Cha,12.858786926343992
55340,55340,GJ 2084A,44.9035,8.89,5.629,0.14173,K,16623706,1.15,-40.213164,6.713474000000001,-18.819008,Crt,0.4879777272864858
55342,55342,NN 3656,25.4194,9.8,7.774,0.12027999999999998,M,16541255,1.337,-17.128729999999997,2.859003,18.562829,UMa,0.06767059576741907
55363,55363,4393.0,107.6426,6.1,0.94,0.18862,G,16702104,0.9259999999999999,-75.554571,12.513001,-75.642995,Cen,36.64375746478333
55395,55395,56    UMa,163.3987,4.99,-1.0759999999999998,0.20878,G,16702104,0.998,-117.003029,19.146141,112.440475,UMa,234.6388924464132
55399,55399,4391.0,86.8056,6.02,1.327,0.18475,A,13291261,0.085,-37.109556,6.067933,78.238575,UMa,25.656652970348677
55416,55416,4398.0,233.1002,5.82,-1.018,0.2082,A,13291261,-0.004,-126.058843,20.453473000000002,-195.003947,Cen,222.43339984851107
55430,55430,4394.0,193.4236,6.05,-0.38299999999999995,0.20184999999999997,K,16623706,1.464,-190.94850300000002,30.842112,0.445784,Leo,123.93672048206808
55433,55433,13Lam Crt,42.8816,5.08,1.919,0.17883,F,16773591,0.439,-40.08116,6.462169,-13.805110999999998,Crt,14.873048700465302
55459,55459,GJ 2085,21.363,11.18,9.532,0.1027,M,16541255,1.482,-20.861539,3.3281370000000003,3.18114,Leo,0.013402937734183091
55476,55476,78Iot Leo,23.6742,4.0,2.129,0.17673,F,16773591,0.423,-22.987695000000002,3.6486870000000002,4.326251999999999,Leo,12.257446320498055
55484,55484,79    Leo,108.4599,5.39,0.214,0.19588,G,16702104,0.938,-107.095026,16.943607999999998,2.664605,Leo,71.51547046592816
55521,55521,14Eps Crt,115.3403,4.81,-0.5,0.20302,K,16623706,1.556,-111.927049,17.422325,-21.729917,Crt,138.03842646028852
55525,55525,Gl 428A,13.7137,7.22,6.534,0.13268000000000002,K,16623706,1.271,-6.43535,0.999927,-12.068684,Cen,0.21203131167398487
55539,55539,15Gam Crt,25.2398,4.06,2.05,0.17751999999999998,A,13291261,0.21600000000000003,-23.765376999999997,3.6703620000000003,-7.667025,Crt,13.182567385564067
55550,55550,4404.0,150.3759,5.8,-0.086,0.19887999999999997,K,16623706,1.376,-145.676567,22.433415,29.800896999999996,Leo,94.27575085274158
55552,55552,NN 3662,23.0415,10.23,8.417,0.11384999999999999,M,16541255,1.36,-17.444468,2.685244,14.811898999999999,UMa,0.037428291224080534
55590,55590,4409.0,84.0336,5.21,0.588,0.19213999999999998,K,16623706,0.9790000000000001,-67.161608,10.189947,-49.468529,Cen,50.675728417728216
55597,55597,4411.0,136.7989,5.87,0.19,0.19612,M,16541255,1.5030000000000001,-106.94942900000001,16.197675,-83.746112,Cen,73.11390834834172
55599,55599,81    Leo,43.9174,5.58,2.367,0.17434999999999998,F,16773591,0.39,-41.645081,6.29707,12.441316,Leo,9.84464363980378
55613,55613,NN 3663,27.2183,5.18,3.0060000000000002,0.16796,F,16773591,0.495,-11.810087,1.7798310000000002,-24.457871,Cen,5.465123745198722
55625,55625,80    Leo,55.9284,6.35,2.612,0.1719,F,16773591,0.345,-55.182582999999994,8.2879,3.765136,Leo,7.855973322609893
55631,55631,4407.0,94.0734,5.73,0.863,0.18939,K,16623706,0.988,-52.226822999999996,7.816575,77.852775,UMa,39.3368880673202
55655,55655,4412.0,56.8505,6.33,2.556,0.17245999999999997,F,16773591,0.45399999999999996,-46.925604,6.923936,31.336890999999998,UMa,8.27179951864134
55679,55679,83    Leo,17.7462,6.49,5.244,0.14558,K,16623706,0.778,-17.535582,2.5616529999999997,0.9328190000000001,Leo,0.6956647535283518
55681,55681,Gl 429B,17.9565,7.58,6.309,0.13493,K,16623706,1.002,-17.743656,2.59079,0.941752,Leo,0.2608555011868903
55682,55682,4417.0,187.6173,5.8,-0.5660000000000001,0.20367999999999997,K,16623706,0.517,-111.313088,16.244901000000002,-150.15233600000002,Cen,146.68982822062858
55707,55707,16Kap Crt,70.0771,5.93,1.702,0.181,F,16773591,0.49,-67.752133,9.775723,-14.996371,Crt,18.163519311765114
55748,55748,NN 3664,28.8684,10.65,8.347999999999999,0.11454,K,16623706,1.4,-28.512347,4.052473,2.002016,Leo,0.03988411869090523
55774,55774,4419.0,161.0306,6.23,0.195,0.19607,K,16623706,1.037,-159.382927,22.474158,-4.777018,Leo,72.77798045368239
55779,55779,84Tau Leo,172.4138,4.95,-1.2329999999999999,0.21035,G,16702104,1.0,-170.517134,24.012169,8.591477000000001,Leo,271.1440008688312
55788,55788,Gl 429.2,25.5102,12.4,10.366,0.09436,M,16541255,1.4,-24.938337,3.503972,-4.070851,,0.0062172738929396065
55833,55833,4423.0,214.5923,5.14,-1.518,0.2132,B,9214460,-0.027999999999999997,-156.29261599999998,21.559051999999998,-145.456839,Cen,352.53318119588624
55853,55853,NN 3665,92.6784,7.9,3.065,0.16737,G,16702104,0.7859999999999999,-61.167376000000004,8.359308,69.122789,UMa,5.176068319505676
55867,55867,57    UMa,65.2316,5.3,1.228,0.18574,A,13291261,0.019,-49.993289000000004,6.788525,41.348952000000004,UMa,28.106062003343986
55868,55868,4421.0,33.3,5.83,3.218,0.16584,F,16773591,0.382,-15.603855,2.118318,29.341399,UMa,4.495727713019055
55911,55911,4428.0,136.612,5.77,0.09300000000000001,0.19709,A,13291261,0.067,-123.257977,16.42226,-56.57397099999999,Crt,79.94660025203162
55913,55913,85    Leo,134.2282,5.74,0.10099999999999999,0.19701,K,16623706,1.371,-128.270834,17.059489000000003,35.67502,Leo,79.35969681957694
55916,55916,4424.0,67.2043,6.29,2.153,0.17648999999999998,A,13291261,0.157,-36.538778,4.854858,56.1941,UMa,11.989470404794204
55921,55921,Gl 429.3,58.8235,7.39,3.542,0.1626,F,16773591,0.419,-36.171116,4.793889,-46.139794,Cen,3.3357999666204807
55953,55953,4427.0,228.3105,6.52,-0.273,0.20074999999999998,K,16623706,0.937,-131.905131,17.240046,185.551641,UMa,111.99535223848879
55959,55959,87    Leo,185.1852,4.77,-1.568,0.2137,K,16623706,1.5290000000000001,-183.381869,23.886401,-9.703152000000001,Leo,369.14755816541265
55968,55968,4430.0,261.0966,6.3,-0.784,0.20586,K,16623706,1.265,-177.714606,23.070255,189.886395,UMa,179.30813770804411
55979,55979,86    Leo,96.5251,5.54,0.617,0.19185,K,16623706,1.056,-90.826877,11.762564,30.483798999999998,Leo,49.340097118795796
55981,55981,58    UMa,53.4188,5.94,2.302,0.175,F,16773591,0.524,-38.635633,4.9975190000000005,36.549312,UMa,10.452014414584355
55986,55986,Gl 429.4,22.8571,8.34,6.545,0.13257,K,16623706,1.046,-12.301997,1.5877290000000002,-19.198591,Cen,0.20989398836235235
56003,56003,4435.0,99.2063,6.4,1.4169999999999998,0.18384999999999999,G,16702104,0.879,-65.937843,8.422711,73.642489,UMa,23.61565523917717
56027,56027,4436.0,176.6784,6.54,0.304,0.19498000000000001,G,16702104,0.937,-115.480719,14.603481,132.914326,UMa,65.82638416409014
56032,56032,Gl 430,22.5276,9.98,8.216000000000001,0.11585999999999999,M,16541255,1.315,-10.091957,1.274096,20.100234,UMa,0.04504016781680873
56044,56044,1Lam Dra,102.145,3.82,-1.226,0.21028,M,16541255,1.6130000000000002,-35.773586,4.486959,95.57055799999999,Dra,269.4014941063669
56075,56075,88    Leo,23.3263,6.27,4.431,0.15370999999999999,G,16702104,0.57,-22.425551000000002,2.778437,5.787008,Leo,1.4709570767969766
56077,56077,Gl 431,10.3563,11.55,11.474,0.08327999999999999,M,16541255,1.635,-7.750812,0.9593959999999999,-6.800217999999999,Cen,0.0022407840267860547
56078,56078,4440.0,38.4911,6.24,3.313,0.16488999999999998,F,16773591,0.537,-35.715927,4.418188,-13.653711999999999,Crt,4.119077848677374
56086,56086,4429.0,59.2066,6.12,2.258,0.17544,A,13291261,0.264,-9.063215,1.119157,58.498121999999995,Cam,10.88428737943594
56113,56113,4443.0,26.295,4.93,2.8310000000000004,0.16971,F,16773591,0.54,-22.772217,2.7685049999999998,-12.852752,Hya,6.42096052567594
56119,56119,4448.0,93.985,5.89,1.025,0.18777,K,16623706,1.136,-36.512787,4.42932,-86.48907,Mus,33.88441561392025
56121,56121,Gl 431.1A,27.9877,5.46,3.225,0.16577,F,16773591,0.515,-13.434826999999999,1.629025,24.497736,UMa,4.46683592150963
56124,56124,4445.0,220.2643,6.15,-0.565,0.20367000000000002,M,16541255,1.67,-195.271347,23.640757,-99.129791,Hya,146.55478409559117
56149,56149,4446.0,147.4926,5.94,0.096,0.19705999999999999,K,16623706,1.38,-145.08988200000002,17.30588,-20.087235,Crt,79.72600453665314
56150,56150,4447.0,171.2329,5.64,-0.528,0.20329999999999998,M,16541255,1.578,-129.413586,15.430856,-111.06182,Cen,141.64459272385145
56163,56163,4449.0,119.1895,5.13,-0.251,0.20053,M,16541255,1.581,-101.359269,12.040534,-61.54268100000001,Hya,109.74885550989477
56174,56174,Xi  Hya,39.7456,3.54,0.544,0.19258,G,16702104,0.9470000000000001,-33.524411,3.96759,-20.978114,Hya,52.77156817648117
56195,56195,4451.0,124.533,6.05,0.574,0.19227999999999998,F,16773591,0.59,-118.725844,13.922372,-34.911327,Crt,51.33339643802892
56222,56222,4453.0,118.2033,5.39,0.027000000000000003,0.19774999999999998,A,13291261,0.11699999999999999,-89.17237,10.309713,-76.90277900000001,Cen,84.95716271561206
56241,56241,4452.0,139.2758,6.38,0.6609999999999999,0.19140999999999997,K,16623706,1.057,-110.77973899999999,12.652084,83.459976,UMa,47.38053933388255
56260,56260,4454.0,102.8807,6.54,1.4780000000000002,0.18324,A,13291261,0.188,-100.341378,11.358922999999999,19.672616,Leo,22.325438616167432
56276,56276,89    Leo,27.2257,5.76,3.585,0.16216999999999998,F,16773591,0.48,-27.017021000000003,3.034523,1.4534340000000001,Leo,3.206269324505465
56283,56283,Gl 432A,9.5593,5.96,6.058,0.13744,K,16623706,0.8109999999999999,-7.982524000000001,0.892159,-5.1826360000000005,Hya,0.3287002239687752
56311,56311,4460.0,130.719,4.62,-0.9620000000000001,0.20764,B,9214460,-0.077,-75.883966,8.390759,-106.10694099999999,Cen,211.25159662408515
56328,56328,4462.0,58.8235,5.5,1.652,0.1815,K,16623706,1.041,-38.256109,4.198592,-44.486459,Cen,19.019539604423077
56339,56339,4459.0,122.2494,6.45,1.014,0.18788,G,16702104,1.01,-113.87371999999999,12.439743,42.695774,Leo,34.22945623160411
56341,56341,4457.0,134.5895,5.63,-0.015,0.19817,K,16623706,1.032,-77.15154,8.421603999999999,109.95950800000001,UMa,88.30799004185621
56349,56349,4463.0,221.2389,5.64,-1.084,0.20886,M,16541255,1.682,-148.954476,16.167576999999998,-162.78174199999998,Cen,236.37416081162917
56359,56359,Gl 433,8.8826,9.81,10.067,0.09734999999999999,M,16541255,1.489,-7.445463,0.8006479999999999,-4.777978,Hya,0.008188417919005117
56384,56384,4464.0,106.9519,6.57,1.4240000000000002,0.18378,A,13291261,0.139,-104.429707,11.103347,20.244785999999998,Leo,23.46388924464132
56392,56392,Lam Cen,128.7001,3.11,-2.438,0.2224,B,9214460,-0.044000000000000004,-58.063196,6.158685,-114.692848,Cen,822.6213938831102
56404,56404,4466.0,61.8047,5.26,1.305,0.18497,A,13291261,0.257,-41.412386,4.36606,-45.670321,Cen,26.18183008218986
56414,56414,2    Dra,72.8332,5.19,0.878,0.18924,K,16623706,0.9740000000000001,-25.577066000000002,2.683,68.141673,Dra,38.79716572936907
56432,56432,4465.0,71.582,5.8,1.526,0.18276,F,16773591,0.248,-62.992656999999994,6.537652,33.364309999999996,Leo,21.359938601897962
56451,56451,4469.0,111.6071,5.71,0.47200000000000003,0.19329999999999997,K,16623706,1.02,-92.507482,9.485308999999999,-61.714045,Hya,56.38972803349496
56461,56461,NN 3674,24.1429,10.01,8.096,0.11706,M,16541255,1.29,-18.614842000000003,1.900552,15.255721,UMa,0.050303708108462485
56463,56463,4470.0,126.5823,6.3,0.7879999999999999,0.19014,A,13291261,0.062,-100.255573,10.237194,-76.596958,Cen,42.150234972104414
56464,56464,21The Crt,85.9845,4.7,0.027999999999999997,0.19774,B,9214460,-0.073,-84.291063,8.605864,-14.638701999999999,Crt,84.87895030072441
56478,56478,91Ups Leo,55.6483,4.3,0.573,0.19229,G,16702104,0.983,-55.361348,5.587078,-0.800036,Leo,51.38069802323445
56487,56487,4475.0,71.6846,5.14,0.863,0.18939,K,16623706,1.105,-34.269645000000004,3.4494510000000003,-62.867943999999994,Cen,39.3368880673202
56488,56488,4473.0,71.1238,6.32,2.06,0.17742,F,16773591,0.439,-59.357863,5.971716000000001,-38.724545,Hya,13.061708881318411
56506,56506,Pi  Cha,41.511,5.64,2.549,0.17253,F,16773591,0.36200000000000004,-10.065361,1.001969,-40.259661,Cha,8.325302067492423
56532,56532,4476.0,108.3424,5.46,0.28600000000000003,0.19515999999999997,K,16623706,1.23,-72.500872,7.1194679999999995,-80.19358100000001,Cen,66.92679069358428
56558,56558,4485.0,108.4599,5.94,0.764,0.19038,K,16623706,1.013,-41.101827,3.992718,-100.291146,Mus,43.09233228186263
56562,56562,4474.0,129.0323,6.14,0.5870000000000001,0.19215,K,16623706,1.068,-81.488109,7.888253999999999,99.733588,UMa,50.72242398926514
56585,56585,4487.0,87.4126,5.15,0.442,0.1936,B,9214460,-0.04,-41.083277,3.933874,-77.0562,Cen,57.9695594653521
56587,56587,4478.0,115.3403,6.18,0.87,0.18932000000000002,K,16623706,1.081,-113.43987299999999,10.841169,17.812120999999998,Vir,39.084089579240185
56601,56601,59    UMa,46.49,5.56,2.2230000000000003,0.17578999999999997,F,16773591,0.348,-33.502388,3.1753400000000003,32.075363,UMa,11.240871934697301
56606,56606,4484.0,116.6861,6.22,0.885,0.18917,G,16702104,1.119,-116.063194,10.970622,-4.959351,Vir,38.54783576657719
56610,56610,1Ome Vir,152.439,5.24,-0.675,0.20477,M,16541255,1.499,-150.239364,14.162035000000001,21.569187,Vir,162.181009735893
56620,56620,60    UMa,99.2063,6.09,1.107,0.18695,F,16773591,0.401,-67.571249,6.340204,72.35865799999999,UMa,31.419552846410713
56633,56633,24Iot Crt,26.7308,5.48,3.345,0.16457,F,16773591,0.52,-25.911468,2.418907,-6.104835,Crt,3.999447497610975
56639,56639,Gl 433.2A,23.2504,6.29,4.458,0.15344,G,16702104,0.5660000000000001,-16.338772,1.5194159999999999,16.471486,UMa,1.4348285182325882
56646,56646,4481.0,210.9705,6.49,-0.131,0.19933,A,13291261,0.154,-90.943552,8.428991,190.175423,UMa,98.26525828295314
56659,56659,NN 3678,19.9243,8.22,6.723,0.13079000000000002,K,16623706,0.98,-14.668165,1.34812,13.4168,UMa,0.17815581406628933
56660,56660,NN 3679,63.0915,6.4,2.4,0.17401999999999998,G,16702104,0.821,-57.06996899999999,5.242144000000001,-26.385322,Crt,9.549925860214357
56693,56693,4492.0,153.8462,5.01,-0.925,0.20727,G,16702104,0.804,-63.7925,5.72329,-139.88013700000002,Mus,204.17379446695298
56732,56732,4490.0,170.6485,6.21,0.049,0.19753,A,13291261,-0.006999999999999999,-164.598322,14.507582999999999,-42.636231,Crt,83.25302067492423
56753,56753,Omi Hya,137.5516,4.7,-0.992,0.20794,B,9214460,-0.07,-112.605217,9.746158,-78.393462,Hya,217.17008433479904
56774,56774,4493.0,156.0062,6.35,0.384,0.19418,B,9214460,-0.092,-82.438411,7.046753,132.258071,UMa,61.15049825170284
56805,56805,92    Leo,82.7815,5.26,0.67,0.19132,K,16623706,0.9840000000000001,-76.82833000000001,6.456703,30.141478999999997,Leo,46.98941086052154
56826,56826,4507.0,110.4972,6.32,1.103,0.18699,K,16623706,1.08,-13.229429999999999,1.098014,-109.696999,Cha,31.535520245507172
